Outcome,Dismissal,Innings,HostCountry,InnBalls,BatTeam,TeamWkts,TeamScore,TeamLead,Batter,BatScore,BatBalls,BatAvg,BatSR,BatArm,BowlTeam,Bowler,BowlBalls,BowlRuns,BowlWkts,BowlAvg,BowlSR,BowlType,SpellBalls,SpellRuns,SpellWkts,TossWin,TossElect,BatTeamTotalRuns,BatTeamTotalWkts,BowlTeamTotalRuns,BowlTeamTotalWkts,Commentary,InnsBalls
0,no,1,BAN,251,BAN,7,151,151,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shahadat Hossain, no run, bowls it on a good length on middle, drives it towards mid-on from the crease",251
0,no,1,BAN,252,BAN,7,151,151,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, pushed off the front foot towards mid-on",252
0,no,1,BAN,253,BAN,7,151,151,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, tossed up on middle and leg, was turning down and he just padded it away, risky again",253
0,no,1,BAN,254,BAN,7,151,151,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, ",254
0,no,1,BAN,255,BAN,7,151,151,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, plays across the line there, tossed up outside off an turned in, was struck on the pads but outside the line, appeal for lbw turned down",255
1,no,1,BAN,256,BAN,7,151,151,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 1 run, pushed down towards long-on for a single",256
0,no,1,BAN,257,BAN,7,152,152,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shahadat Hossain, no run, tossed up on the off, played off the front foot towards extra cover",257
0,no,1,BAN,258,BAN,7,152,152,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, coming round the wicket and bowls it full on leg stump, tries to sweep it fine, is struck on the pads",258
0,no,1,BAN,259,BAN,7,152,152,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, went with the arm there, bowled on a good length on the off, defended off the front foot",259
1,no,1,BAN,260,BAN,7,152,152,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 run, tossed up on the off, eased between point and cover for a single",260
0,no,1,BAN,261,BAN,7,153,153,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shahadat Hossain, no run, quicker through the air again and bowled flat, defended on the pitch",261
2,no,1,BAN,262,BAN,7,153,153,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shahadat Hossain, 2 runs, almost had him there, that's the reason why Mahmudullah wants most of the strike, tossed up on middle, makes room and tries to smash him over mid-off, it turns away, he gets a thick outside edge just wide of point",262
W,out,1,BAN,263,BAN,7,155,155,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shahadat Hossain, OUT, stumped, flighted it again and drew him forward, tried to defend it into the off side, it turned away to beat the outside edge and Dhoni reacted quickly to take off the bails with Shahadat's foot still on the line, the third umpire's taking his time but I can't see any part of the foot inside the crease, he's given him",263
0,no,1,BAN,264,BAN,8,155,155,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, refuses the single after working it away through square leg",264
0,no,1,BAN,265,BAN,8,155,155,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, ",265
0,no,1,BAN,266,BAN,8,155,155,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, flighted outside off, reaches forward and defends it to the bowler",266
1,no,1,BAN,267,BAN,8,155,155,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 1 run, turned in sharply, was it a drop? Tries to dab it off the front foot, gets a thick inside edge as it turns in and flies over Vijay at short leg, was late to react though I'm not sure he got his hands to it",267
0,no,1,BAN,268,BAN,8,156,156,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shafiul Islam, no run, ",268
0,no,1,BAN,269,BAN,8,156,156,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shafiul Islam, no run, was the doosra, short of a good length outside off, turns away and Shafiul is clueless",269
2,no,1,BAN,270,BAN,8,156,156,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 2 runs, swept away behind square for a couple of runs to keep the strike",270
0,no,1,BAN,271,BAN,8,158,158,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, short of a good length, turns away and he lets it be",271
0,no,1,BAN,272,BAN,8,158,158,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, dabbed off the front foot in the direction of cover",272
0,no,1,BAN,273,BAN,8,158,158,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, flighted on the off, tries to go for the slog-sweep, it turns away to beat the swing of the bat and keeps really low",273
1,no,1,BAN,274,BAN,8,158,158,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 run, swept away towards deep square leg for a single",274
0,no,1,BAN,275,BAN,8,159,159,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, turned away sharply to beat the outside edge as he tried to defend that off the back foot",275
0,no,1,BAN,276,BAN,8,159,159,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, tossed up on the off, defended towards cover",276
0,no,1,BAN,277,BAN,8,159,159,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, short of a good length outside off, defended towards extra cover",277
0,no,1,BAN,278,BAN,8,159,159,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, almost, tossed up outside off, gets outside the line and tries to sweep it hard past square leg, struck on the elbow and then the pad and lobbed up, Dhoni tried hard to catch it while moving to his right, would not have mattered",278
0,no,1,BAN,279,BAN,8,159,159,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, ",279
1,no,1,BAN,280,BAN,8,159,159,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, 1 run, short of a length on middle, punched away wide of extra cover, kept really low",280
0,no,1,BAN,281,BAN,8,160,160,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Shafiul Islam, no run, turning in and he knocks it away on the side of the pitch off the front foot",281
0,no,1,BAN,282,BAN,8,160,160,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, tossed up on leg stump, chipped it uppishly but wide of the bowler",282
0,no,1,BAN,283,BAN,8,160,160,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, short of a good length on the off, defended towards extra cover",283
0,no,1,BAN,284,BAN,8,160,160,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, flighted on middle, defended just wide of cover",284
0,no,1,BAN,285,BAN,8,160,160,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, pushed it just wide of point, Yuvraj gathers at tries to hurl it at the stumps at the non-striker's end, prevents the single",285
1,no,1,BAN,286,BAN,8,160,160,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 run, cut away wide of Yuvraj into the deep for a single",286
0,no,1,BAN,287,BAN,8,161,161,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, comes round the wicket and bowls it on a good length just outside off, defended to silly point",287
0,no,1,BAN,288,BAN,8,161,161,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, short of a length on the off, comes in and slaps it wide of cover for a single",288
4,no,1,BAN,289,BAN,8,161,161,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, FOUR runs, innovative stuff there, plenty of vacant spaces in the off side, Mahmudullah gets forward and reverse sweeps that to the deep-point boundary",289
0,no,1,BAN,290,BAN,8,165,165,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, turning in from a good length outside off, gets outside the line and defends it into the off side",290
0,no,1,BAN,291,BAN,8,165,165,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, worked away towards midwicket",291
0,no,1,BAN,292,BAN,8,165,165,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, no run, ooh, Vijay in the firing line again, gets outside the line to defend, gets an inside edge onto his pads and it lobs up in front of Vijay at short leg but he can't reach it. Replays suggest have might have come off the elbow",292
4,no,1,BAN,293,BAN,8,165,165,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Harbhajan Singh to Mahmudullah, FOUR runs, the field is in to prevent the single but Mahmudullah opens up, short of a good length on middle and he smashes on bended knee past square leg for a boundary",293
0,no,1,BAN,294,BAN,8,169,169,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, shortish on the off, chopped it in front of second slip",294
0,no,1,BAN,295,BAN,8,169,169,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, steps forward and tries to defend it with bat close to pad on the off side, but replays suggest there was no contact with the bat and that it would have gone straight on and hit the stumps, didn't get a big stride forward either, stifled appeal from the fielders there but Bowden says no",295
0,no,1,BAN,296,BAN,8,169,169,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, short outside off, turning away, goes for the cut, misses",296
2,no,1,BAN,297,BAN,8,169,169,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, 2 runs, smartly works it into the vacant leg side for a single, but some lax fielding allows them to come back for the second",297
0,no,1,BAN,298,BAN,8,171,171,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, ",298
0,no,1,BAN,299,BAN,8,171,171,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, defended it off the front foot towards silly point",299
0,no,1,BAN,300,BAN,8,171,171,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, no run, short on the off, drifting in, tries to pull him over midwicket, raps him on the pads but only after he got an inside edge",300
0,no,1,BAN,301,BAN,8,171,171,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, no run, ",301
0,no,1,BAN,302,BAN,8,171,171,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, no run, pushed off the front foot towards point",302
4,no,1,BAN,303,BAN,8,171,171,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, FOUR runs, Another half-century from Mahmudullah, flighted outside off, drives it hard past extra cover and Ojha in the deep slides but can't cut it off, the right man to target in the deep",303
1,no,1,BAN,304,BAN,8,175,175,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, 1 run, pushed away towards long-off for a single",304
0,no,1,BAN,305,BAN,8,176,176,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Shafiul Islam, no run, bowls it on a good length, defended to one of the two silly points",305
0,no,1,BAN,306,BAN,8,176,176,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, tossed up, defended into the off side",306
0,no,1,BAN,307,BAN,8,176,176,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, taps it off the front foot to silly point",307
0,no,1,BAN,308,BAN,8,176,176,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, short of a length, punched towards deep cover, opts against the single",308
4,no,1,BAN,309,BAN,8,176,176,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, FOUR runs, finds the boundary despite a spread-out field, flighted on middle, stretches forward and slog-sweeps him over midwicket for a boundary",309
1,no,1,BAN,310,BAN,8,180,180,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 run, knocks it down in front of cover for an easy single",310
0,no,1,BAN,311,BAN,8,181,181,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, moves all the way back and defends it to silly point",311
0,no,1,BAN,312,BAN,8,181,181,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, no run, pushed away into the leg side",312
0,no,1,BAN,313,BAN,8,181,181,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, no run, defended in front of cover on the back foot",313
0,no,1,BAN,314,BAN,8,181,181,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, no run, tossed up on the off, played it back to the bowler",314
1,no,1,BAN,315,BAN,8,181,181,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Mahmudullah, 1 run, quicker through the air, bowled it full, pushed away past extra cover",315
0,no,1,BAN,316,BAN,8,182,182,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Shafiul Islam, no run, Shafiul stretches and manages to keep it down into the off side, he's doing well here, far better than Shahadat",316
0,no,1,BAN,317,BAN,8,182,182,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Yuvraj Singh to Shafiul Islam, no run, tossed up on middle, pushed it back to the bowler",317
0,no,1,BAN,318,BAN,8,182,182,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, short of a good length on the off, defended towards extra cover",318
4,no,1,BAN,319,BAN,8,182,182,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, FOUR runs, excellent shot, short of a good length, punched hard off the front foot through extra cover, it's in the gap and races for a boundary",319
0,no,1,BAN,320,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, bowls it on a good length on the off, defended in the direction of a deepish point",320
0,no,1,BAN,321,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, bowls it on a good length on the off, defended to extra cover",321
0,no,1,BAN,322,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, banged in short on middle, a bouncer, ducks under it well",322
0,no,1,BAN,323,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, hurls it short outside off, too wide and he doesn't play, succeeds in getting Shafiul on strike for the next over",323
0,no,1,BAN,324,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, short on the off, defended towards silly point",324
0,no,1,BAN,325,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, ",325
0,no,1,BAN,326,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, pushed off the front foot towards midwicket",326
3,no,1,BAN,327,BAN,8,186,186,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, 3 runs, that was the chance they were waiting for, tossed up outside off, tries to swing him over midwicket, gets a thick outside edge but it lands safely behind point and they take three",327
4,no,1,BAN,328,BAN,8,189,189,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, FOUR runs, Mahmudullah continues to get the runs, short outside off, moves away and cuts him through point for a boundary",328
0,no,1,BAN,329,BAN,8,193,193,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, appeal for lbw, angling towards middle from round the wicket, gets outside the line to sweep, is struck on the pads, that can't be given but they prevent the single",329
0,no,1,BAN,330,BAN,8,193,193,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, no run, wasted delivery, short outside off and he leaves it alone",330
0,no,1,BAN,331,BAN,8,193,193,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, no run, bowls it on a good length on the off at 133 kmph, defended back to the bowler",331
4,no,1,BAN,332,BAN,8,193,193,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, FOUR runs, squeezes a boundary though he did not intend it, short of a good length outside off and it nipped back in and it caught the bat just as he tried to shoulder arms, got it wide of gully",332
0,no,1,BAN,333,BAN,8,197,197,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, no run, bowls it on a good length on the off, defends it back to the bowler, awkwardly but does the job",333
0,no,1,BAN,334,BAN,8,197,197,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, no run, bowls it short outside off, guides it behind point, doesn't take the single",334
0,no,1,BAN,335,BAN,8,197,197,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, no run, hurls it wide and Shafiul survives, short and he leaves it be",335
0,no,1,BAN,336,BAN,8,197,197,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, tossed up on leg stump, chips it back past the bowler towards long-on, doesn't take the single",336
0,no,1,BAN,337,BAN,8,197,197,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, pushed off the front foot towards cover",337
4,no,1,BAN,338,BAN,8,197,197,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, FOUR runs, risky but pays off, comes down the track and lofts him over Harbhajan at long-off, he's not on the boundary but a few yards in and it clears him",338
0,no,1,BAN,339,BAN,8,201,201,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, ",339
1lb,no,1,BAN,340,BAN,8,201,201,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 leg bye, angling in towards middle and leg, tries to paddle into the leg side, struck on the pads",340
0,no,1,BAN,341,BAN,8,202,202,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, short of a good length on the off, pushed towards point",341
0,no,1,BAN,342,BAN,8,202,202,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a good length on the off, punched off the back foot to extra cover",342
0,no,1,BAN,343,BAN,8,202,202,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, too wide, fullish and Mahmudullah has nothing to do with it",343
0,no,1,BAN,344,BAN,8,202,202,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, full outside off, draws him into playing the drive, gets an inside edge onto the pads",344
4,no,1,BAN,345,BAN,8,202,202,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, FOUR runs, short of a length and he seizes it, slashes it hard past a diving point for a boundary to take the partnership past 50",345
0,no,1,BAN,346,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, bowls it on a good length outside off, played away towards extra cover",346
0,no,1,BAN,347,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, brilliant yorker from Zaheer, fired in at 82 mph on the off stump, Mahmudullah does well to keep it out but exposes Shafiul for the next over",347
0,no,1,BAN,348,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, angling it towards middle, gets a stride out and defends it in front of silly point",348
0,no,1,BAN,349,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, short of a length outside off, zips away as he tries to poke at it",349
0,no,1,BAN,350,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, lovely delivery, tempts him into going for the drive and gets it to turn away to beat the outside edge",350
0,no,1,BAN,351,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, rocks forward and defends that into the off side",351
0,no,1,BAN,352,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, takes it on the full and dabs it to silly point",352
0,no,1,BAN,353,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, turns away to beat the outside edge again, held it back just slightly",353
0,no,1,BAN,354,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a good length on the off, defended towards extra cover",354
0,no,1,BAN,355,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, bouncer, a wasted delivery, too short and he has nothing to do with it",355
0,no,1,BAN,356,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, short of a length, cracked away to deep point from the crease",356
0,no,1,BAN,357,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, bowls it at 131.4 kmph, pushed it wide of the bowler towards mid-off",357
1,no,1,BAN,358,BAN,8,206,206,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 1 run, full and wide, square-driven hard towards a diving Vijay at point, they take the desired single",358
0,no,1,BAN,359,BAN,8,207,207,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shafiul Islam, no run, short of a good length on the off, keeps it away by defending it on the leg side",359
0,no,1,BAN,360,BAN,8,207,207,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, tossed it up on middle and off, defended in front of silly point",360
0,no,1,BAN,361,BAN,8,207,207,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, and again, rocks forward and drops it dead",361
0,no,1,BAN,362,BAN,8,207,207,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, shortish on the off, rocks back and punches it towards deep cover, refuses the single",362
2,no,1,BAN,363,BAN,8,207,207,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 2 runs, short and wide, cuts it away past point for a couple",363
1,no,1,BAN,364,BAN,8,209,209,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 run, quicker through the air, pushed off the front foot wide of cover for a single",364
0,no,1,BAN,365,BAN,8,210,210,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, beaten, turns away from a good length outside off, pokes at it and pretends to withdraw, nevertheless he survives",365
0,no,1,BAN,366,BAN,8,210,210,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, ",366
0,no,1,BAN,367,BAN,8,210,210,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, defended off the front foot back towards the bowler",367
0,no,1,BAN,368,BAN,8,210,210,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, no run, back of a length, fends it away into the leg side",368
1,no,1,BAN,369,BAN,8,210,210,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Mahmudullah, 1 run, gets the single, lands on a good length, defends it in front of mid-off and runs through",369
0,no,1,BAN,370,BAN,8,211,211,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shafiul Islam, no run, bowls it full on middle and off, keeps it away again, defending it to the leg side",370
0,no,1,BAN,371,BAN,8,211,211,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Khan to Shafiul Islam, no run, surprises him with the short one but he ends up fending it to fine leg to survive",371
0,no,1,BAN,372,BAN,8,211,211,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, short of a length on the off, whipped past midwicket into the deep",372
0,no,1,BAN,373,BAN,8,211,211,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, flighted on middle, defended into the off side",373
0,no,1,BAN,374,BAN,8,211,211,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, no run, tossed up on middle and off, gets forward and drops it in front of silly point",374
1,no,1,BAN,375,BAN,8,211,211,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Mahmudullah, 1 run, full on middle and leg, closes the face and works it past midwicket for a single",375
0,no,1,BAN,376,BAN,8,212,212,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, tossed up on middle, gets forward and taps it into the close-in field",376
0,no,1,BAN,377,BAN,8,212,212,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Ojha to Shafiul Islam, no run, pushed off the front foot back onto the pitch",377
0,no,1,BAN,378,BAN,8,212,212,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, short of a good length on the off, defended towards extra cover",378
0,no,1,BAN,379,BAN,8,212,212,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, pitched it up on the off, driven through the line to mid-off",379
0,no,1,BAN,380,BAN,8,212,212,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, no run, slower one bowled short outside off, slapped towards deep cover, no single taken",380
1,no,1,BAN,381,BAN,8,212,212,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Mahmudullah, 1 run, pushed off the front foot on the up towards deep cover for a single",381
W,out,1,BAN,382,BAN,8,213,213,,,,,,,IND,,,,,,,,,,,BAN,bat,545,20,546,8,"Sharma to Shafiul Islam, OUT, and the gets the breakthrough! Short of a length on the off and angling away from the right hander, Shafiul makes the fatal error, opting to play at it, guides it straight into the palms of Dravid at second slip",382
